Pacote,Concrete Type,Call Method Name,Field Name,Metodo,Line Code,Class,Ocorrencias,Into Loop,Loops Info,Inside Recursive Method
java/util/List,Ljava/util/ArrayList,read,list,add(value),412,Lcom/google/gson/Gson$5>,1,true,1) 1;O1;0; ,false
java/util/List,Ljava/util/ArrayList,read,list,size,415,Lcom/google/gson/Gson$5>,2,false,,false
java/util/List,Ljava/util/ArrayList,read,list,sequentialGet,418,Lcom/google/gson/Gson$5>,1,true,1) 1;ON;null; ,false
java/util/List,Ljava/util/ArrayList,read,list,add(value),412,Lcom/google/gson/Gson$5>,1,true,1) 2;O1;0; ,false
java/util/List,Ljava/util/ArrayList,read,list,sequentialGet,418,Lcom/google/gson/Gson$5>,1,true,1) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,<init>,nameToConstant,put(key;value),785,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 1;ON;null; 2) 1;ON;null; ,false
java/util/Map,Ljava/util/Map,<init>,nameToConstant,put(key;value),788,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 1;ON;null; ,false
java/util/Map,Ljava/util/Map,<init>,constantToName,put(key;value),789,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 1;ON;null; ,false
java/util/Map,Ljava/util/Map,read,nameToConstant,iterator,800,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,2,false,,false
java/util/Map,Ljava/util/Map,write,constantToName,iterator,804,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,2,false,,false
